Month,Team,Priority,Type,Status,Count
05/01/2020,34,HIGH,RELEASE_MANAGEMENT,CANCELLED,1
05/01/2020,18,HIGH,MAINTENANCE,CANCELLED,1
05/01/2020,18,MEDIUM,INCIDENT_RESPONSE,ROLLED_BACK,1
05/01/2020,7,HIGH,PERFORMANCE_MONITORING,BLOCKED,1
05/01/2020,6,LOW,INVENTORY,TESTING_PASSED,1
05/01/2020,42,LOW,INSPECTIONS,ON_HOLD,1
05/01/2020,35,MEDIUM,DATA_GOVERNANCE,APPROVED,1
05/01/2020,27,MEDIUM,STAFFING,STAGING,1
05/01/2020,4,MEDIUM,DATA_SCIENCE,IN_QA,1
05/01/2020,19,LOW,INCIDENT_RESPONSE,NOT_STARTED,1
05/01/2020,20,MEDIUM,IT_SUPPORT,MIGRATING,1
05/01/2020,36,HIGH,LOGGING,DELAYED,1
05/01/2020,2,MEDIUM,INVOICING,DELAYED,1
05/01/2020,19,HIGH,FINANCIAL,DEVELOPMENT_PHASE,1
05/01/2020,39,LOW,BENEFITS,MIGRATION_COMPLETE,1
05/01/2020,31,MEDIUM,SOFTWARE_ENGINEERING,COMPLETE,1
05/01/2020,44,MEDIUM,TRAINING_DEV,IN_QA,1
05/01/2020,25,HIGH,INSPECTIONS,PLANNED,1
05/01/2020,39,LOW,BUDGET_TRACKING,UNDER_TEST,1
05/01/2020,11,HIGH,CHANGE_REQUESTS,IN_REVIEW,1
05/01/2020,20,HIGH,WEB_DEVELOPMENT,DESIGN_PHASE,1
05/01/2020,9,LOW,LOGGING,COMPLETE,1
05/01/2020,28,HIGH,GDPR,IN_PROGRESS,1
05/01/2020,14,MEDIUM,CLIENT_RELATIONS,IN_REVIEW,1
05/01/2020,23,LOW,INVESTMENT,FINALIZED,1
05/01/2020,37,HIGH,SCHEDULING,IN_QA,1
05/01/2020,39,LOW,SECURITY_POLICY,CANCELLED,1
05/01/2020,44,MEDIUM,LICENSE_AUDIT,IN_REVIEW,1
05/01/2020,35,LOW,LOGISTICS,COMPLETE,1
05/01/2020,36,LOW,MANAGERIAL,IN_PROGRESS,1
05/01/2020,10,MEDIUM,DATABASE_MANAGEMENT,MIGRATION_COMPLETE,1
05/01/2020,19,HIGH,PAYROLL,AWAITING_APPROVAL,1
05/01/2020,13,HIGH,SOFTWARE,MIGRATION_COMPLETE,1
05/01/2020,7,HIGH,COMPLIANCE_IT,MIGRATING,1
05/01/2020,33,MEDIUM,CLIENT_RELATIONS,UNDER_TEST,1
05/01/2020,14,LOW,DEVOPS,COMPLETE,1
05/01/2020,31,LOW,COMMUNITY,REJECTED,1
05/01/2020,38,LOW,OPERATIONS,NOT_STARTED,1
05/01/2020,14,MEDIUM,SECURITY_POLICY,TESTING_PASSED,1
05/01/2020,31,LOW,ANALYTICS,FINALIZED,1
05/01/2020,36,HIGH,PAYROLL,DELAYED,1
05/01/2020,1,MEDIUM,ENVIRONMENTAL,CANCELLED,1
05/01/2020,13,HIGH,COMMUNITY,IN_PROGRESS,1
05/01/2020,31,HIGH,FULFILLMENT,TESTING_FAILED,1
05/01/2020,11,LOW,SOFTWARE_ASSET,CANCELLED,1
05/01/2020,22,MEDIUM,SOFTWARE_ENGINEERING,QA_PASSED,1
05/01/2020,25,HIGH,CONTRACTS,MIGRATION_COMPLETE,1
05/01/2020,43,LOW,HARDWARE_SUPPORT,MIGRATING,1
05/01/2020,26,MEDIUM,EMPLOYEE_RELATIONS,CANCELLED,1
05/01/2020,17,HIGH,DATA_PRIVACY,TESTING_FAILED,1
05/01/2020,38,LOW,SUPPLY_CHAIN,IN_REVIEW,1
05/01/2020,19,MEDIUM,INSPECTIONS,MIGRATION_COMPLETE,1
05/01/2020,3,MEDIUM,ELECTRICAL_ENGINEERING,READY_FOR_DEPLOYMENT,1
05/01/2020,30,HIGH,PERFORMANCE_MONITORING,DEVELOPMENT_PHASE,1
05/01/2020,40,MEDIUM,FIELD_TESTING,MIGRATION_COMPLETE,1
05/01/2020,19,HIGH,FINANCIAL,ON_HOLD,1
05/01/2020,2,LOW,PAYROLL_MANAGEMENT,REOPENED,1
05/01/2020,2,LOW,ERP,DEVELOPMENT_PHASE,1
05/01/2020,20,MEDIUM,HARDWARE_SUPPORT,READY_FOR_DEPLOYMENT,1
05/01/2020,32,MEDIUM,BIOMEDICAL,CANCELLED,1
05/01/2020,14,LOW,ADVERTISING,APPROVED,1
05/01/2020,17,HIGH,SEO,TESTING_PASSED,1
05/01/2020,11,HIGH,SECURITY_OPERATIONS,MIGRATING,1
05/01/2020,11,MEDIUM,CONTENT_MARKETING,FINALIZED,1
05/01/2020,17,LOW,MAINTENANCE,ON_HOLD,1
05/01/2020,31,LOW,SOFTWARE_SUPPORT,CANCELLED,1
05/01/2020,33,LOW,NETWORKING,IN_QA,1
05/01/2020,38,LOW,LOGGING,DESIGN_PHASE,1
05/01/2020,7,LOW,LICENSE_MANAGEMENT,TESTING_PASSED,1
05/01/2020,29,MEDIUM,QA_TESTING,IN_QA,1
05/01/2020,5,MEDIUM,LITIGATION,IN_REVIEW,1
05/01/2020,11,HIGH,RESEARCH,ON_HOLD,1
05/01/2020,13,MEDIUM,OPERATIONS,BLOCKED,1
05/01/2020,15,MEDIUM,ARTIFICIAL_INTELLIGENCE,CLOSED,1
05/01/2020,8,MEDIUM,ADVERTISING,UAT,1
05/01/2020,32,LOW,RETAIL,CLOSED,1
05/01/2020,40,MEDIUM,COMPLIANCE_IT,QA_PASSED,1
05/01/2020,8,MEDIUM,DATA_PRIVACY,QA_PASSED,1
05/01/2020,3,LOW,PROBLEM_MANAGEMENT,TESTING_PASSED,1
05/01/2020,28,MEDIUM,SECURITY_OPERATIONS,AWAITING_INPUT,1
05/01/2020,29,HIGH,LOGISTICS,DEPLOYED,1
05/01/2020,26,HIGH,BUDGET_TRACKING,QA_PASSED,1
05/01/2020,27,LOW,SERVICE_REQUESTS,IN_QA,1
05/01/2020,1,LOW,EXTERNAL_AUDIT,PLANNED,1
05/01/2020,31,LOW,DEVELOPMENT,FINALIZED,1
05/01/2020,9,MEDIUM,COMPLIANCE,FINALIZED,1
05/01/2020,7,HIGH,BRANDING,BLOCKED,1
05/01/2020,31,HIGH,TAXATION,IN_PROGRESS,1
05/01/2020,19,LOW,ASSET_MANAGEMENT,READY_FOR_DEPLOYMENT,1
05/01/2020,2,LOW,FIELD_TESTING,PLANNED,1
05/01/2020,7,HIGH,RELEASE_MANAGEMENT,ROLLED_BACK,1
05/01/2020,36,LOW,PRODUCT_SUPPORT,SCHEDULED,1
05/01/2020,42,LOW,INDUSTRIAL_ENGINEERING,QA_FAILED,1
05/01/2020,21,LOW,INCIDENT_RESPONSE,IN_REVIEW,1
05/01/2020,42,MEDIUM,LICENSE_MANAGEMENT,NOT_STARTED,1
05/01/2020,37,MEDIUM,QA_TESTING,CLOSED,1
05/01/2020,5,MEDIUM,PLANNING,UAT,1
05/01/2020,32,LOW,FULFILLMENT,MIGRATING,1
05/01/2020,43,HIGH,BENEFITS,APPROVED,1
05/01/2020,25,LOW,WEB_DEVELOPMENT,FINALIZED,1
05/01/2020,24,LOW,SECURITY_POLICY,DELAYED,1
05/01/2020,2,LOW,BRANDING,AWAITING_INPUT,1
05/01/2020,13,MEDIUM,CUSTOMER_SUPPORT,REOPENED,1
05/01/2020,38,LOW,TRAINING,STAGING,1
05/01/2020,14,HIGH,RESOURCE_MANAGEMENT,REOPENED,1
05/01/2020,21,LOW,AUDITING,COMPLETE,1
05/01/2020,29,HIGH,SOFTWARE_SUPPORT,FINALIZED,1
05/01/2020,10,LOW,MANAGERIAL,IN_REVIEW,1
05/01/2020,2,LOW,MOBILE_DEVELOPMENT,ON_HOLD,1
05/01/2020,24,HIGH,COST_ESTIMATION,FINALIZED,1
05/01/2020,1,HIGH,UI_UX,QA_PASSED,1
05/01/2020,32,HIGH,INNOVATION,ON_HOLD,1
05/01/2020,30,MEDIUM,SOFTWARE_ASSET,IN_PROGRESS,1
05/01/2020,26,LOW,INCIDENT_RESPONSE,COMPLETE,1
05/01/2020,14,MEDIUM,INVESTMENT,PLANNED,1
05/01/2020,5,HIGH,RESOURCE_MANAGEMENT,AWAITING_APPROVAL,1
05/01/2020,23,LOW,SOFTWARE,MIGRATION_COMPLETE,1
05/01/2020,29,MEDIUM,CLOUD_COMPUTING,AWAITING_APPROVAL,1
05/01/2020,23,HIGH,INTERNAL_AUDIT,DELAYED,1
05/01/2020,17,LOW,SOFTWARE_ASSET,BLOCKED,1
05/01/2020,24,HIGH,COMPLIANCE_IT,DESIGN_PHASE,1
05/01/2020,19,MEDIUM,FINANCIAL,DEPLOYED,1
05/01/2020,14,HIGH,ASSET_MANAGEMENT,IN_PROGRESS,1
05/01/2020,38,LOW,PRODUCT_SUPPORT,ROLLED_BACK,1
05/01/2020,43,MEDIUM,RECRUITMENT,ROLLED_BACK,1
05/01/2020,31,MEDIUM,LITIGATION,TESTING_PASSED,1
05/01/2020,41,HIGH,EMAIL_MARKETING,QA_FAILED,1
05/01/2020,5,MEDIUM,INTERNAL_AUDIT,ROLLED_BACK,1
05/01/2020,40,LOW,WEB_DEVELOPMENT,AWAITING_INPUT,1
05/01/2020,7,HIGH,TAXATION,REJECTED,1
05/01/2020,12,HIGH,CONTRACTS,AWAITING_INPUT,1
05/01/2020,24,MEDIUM,BUDGETING,ARCHIVED,1
05/01/2020,21,LOW,PROCUREMENT,FINALIZED,1
05/01/2020,17,HIGH,TRANSPORTATION,COMPLETE,2
05/01/2020,28,LOW,DATA_PRIVACY,MIGRATING,1
05/01/2020,28,LOW,IT_SUPPORT,ARCHIVED,1
05/01/2020,35,MEDIUM,KNOWLEDGE_MANAGEMENT,UAT,1
05/01/2020,18,MEDIUM,ACCOUNTING,IN_REVIEW,1
05/01/2020,15,LOW,CLOUD_COMPUTING,IN_REVIEW,1
05/01/2020,44,LOW,CYBERSECURITY,BLOCKED,1
05/01/2020,27,MEDIUM,FULFILLMENT,UAT,1
05/01/2020,33,LOW,CRM,UNDER_TEST,1
05/01/2020,42,LOW,BACKUP,ON_HOLD,1
05/01/2020,5,LOW,INNOVATION,ARCHIVED,1
05/01/2020,28,MEDIUM,CYBERSECURITY,ARCHIVED,1
05/01/2020,8,MEDIUM,STAFFING,MIGRATION_COMPLETE,1
05/01/2020,43,MEDIUM,COMPLIANCE,ROLLED_BACK,1
05/01/2020,9,LOW,AUDITING,TESTING_FAILED,1
05/01/2020,15,LOW,FINANCIAL,IN_PROGRESS,1
05/01/2020,32,MEDIUM,CIVIL_ENGINEERING,CLOSED,1
05/01/2020,39,HIGH,CONTENT_MARKETING,BLOCKED,1
05/01/2020,7,HIGH,INVENTORY,CANCELLED,1
05/01/2020,8,MEDIUM,CCPA,APPROVED,1
05/01/2020,16,MEDIUM,INVOICING,SCHEDULED,1
05/01/2020,43,HIGH,SUPPLY_CHAIN,STAGING,1
05/01/2020,29,HIGH,TRAINING_DEV,DESIGN_PHASE,1
05/01/2020,40,LOW,CONTRACTS,IN_PROGRESS,1
05/01/2020,31,MEDIUM,BIOMEDICAL,COMPLETE,1
05/01/2020,28,LOW,SERVICE_REQUESTS,REOPENED,1
05/01/2020,12,LOW,EMAIL_MARKETING,NOT_STARTED,1
05/01/2020,24,HIGH,IT_POLICY,DELAYED,1
05/01/2020,27,HIGH,SEO,AWAITING_APPROVAL,1
05/01/2020,3,MEDIUM,TRAINING,DEPLOYED,1
05/01/2020,17,LOW,INCIDENT_MANAGEMENT,CANCELLED,1
05/01/2020,6,LOW,WHOLESALE,STAGING,1
05/01/2020,10,MEDIUM,EVENTS,STAGING,1
05/01/2020,24,MEDIUM,ADVERTISING,COMPLETE,1
05/01/2020,11,HIGH,HARDWARE_ASSET,FINALIZED,1
05/01/2020,34,HIGH,MANUFACTURING,NOT_STARTED,1
05/01/2020,34,HIGH,TAXATION,REOPENED,1
05/01/2020,43,MEDIUM,MARKETING,MIGRATION_COMPLETE,1
05/01/2020,27,MEDIUM,ACCOUNT_MANAGEMENT,QA_PASSED,1
05/01/2020,12,HIGH,RETENTION,AWAITING_INPUT,1
05/01/2020,6,MEDIUM,TRAINING,REJECTED,1
05/01/2020,1,HIGH,INNOVATION,ROLLED_BACK,1
05/01/2020,13,LOW,SERVICE_REQUESTS,TESTING_FAILED,1
05/01/2020,12,HIGH,CONFIGURATION_MANAGEMENT,DEPLOYED,1
05/01/2020,4,MEDIUM,MANUFACTURING,TESTING_FAILED,1
05/01/2020,40,HIGH,ANALYTICS,REJECTED,1
05/01/2020,7,LOW,PROJECT_MANAGEMENT,TESTING_FAILED,1
05/01/2020,28,MEDIUM,BACKUP,IN_QA,1
05/01/2020,4,MEDIUM,PERFORMANCE,REJECTED,1
05/01/2020,18,MEDIUM,REGULATORY,APPROVED,1
05/01/2020,35,HIGH,MARKETING,PLANNED,1
05/01/2020,29,LOW,WEB_DEVELOPMENT,QA_PASSED,1
05/01/2020,5,MEDIUM,LOGGING,IN_REVIEW,1
05/01/2020,40,LOW,ONBOARDING,QA_PASSED,1
05/01/2020,43,HIGH,BENEFITS,SCHEDULED,1
05/01/2020,8,HIGH,SOCIAL_MEDIA,STAGING,1
05/01/2020,15,MEDIUM,DATABASE_MANAGEMENT,FINALIZED,1
05/01/2020,5,MEDIUM,PROCUREMENT,CLOSED,1
05/01/2020,19,HIGH,CONTRACTS,CANCELLED,1
05/01/2020,6,MEDIUM,DATA_PRIVACY,MIGRATING,1
05/01/2020,15,LOW,MECHANICAL_ENGINEERING,COMPLETE,1
05/01/2020,3,LOW,CONTENT_MARKETING,REJECTED,1
05/01/2020,10,LOW,PROCUREMENT_GENERAL,SCHEDULED,1
05/01/2020,41,HIGH,CUSTOMER_SUPPORT,NOT_STARTED,1
05/01/2020,15,MEDIUM,CUSTOMER_SUPPORT,ON_HOLD,1
05/01/2020,7,MEDIUM,DATABASE_MANAGEMENT,DEVELOPMENT_PHASE,1
05/01/2020,1,LOW,QUALITY_CONTROL,FINALIZED,1
05/01/2020,30,MEDIUM,INFRASTRUCTURE,REJECTED,1
05/01/2020,13,LOW,PATENTS,AWAITING_APPROVAL,1
05/01/2020,33,HIGH,TRAINING_DEV,IN_QA,1
05/01/2020,39,HIGH,SOFTWARE_ASSET,MIGRATING,1
05/01/2020,38,HIGH,INCIDENT_RESPONSE,AWAITING_APPROVAL,1
05/01/2020,14,HIGH,USER_RESEARCH,READY_FOR_DEPLOYMENT,1
05/01/2020,35,LOW,HARDWARE_SUPPORT,APPROVED,1
05/01/2020,26,HIGH,RISK_MANAGEMENT,BLOCKED,1
05/01/2020,41,HIGH,PERFORMANCE,IN_PROGRESS,1
05/01/2020,40,MEDIUM,FULFILLMENT,UNDER_TEST,1
05/01/2020,18,LOW,TAXATION,COMPLETE,1
05/01/2020,5,HIGH,MONITORING,BLOCKED,1
05/01/2020,39,LOW,ADVERTISING,MIGRATING,1
05/01/2020,8,LOW,DEVELOPMENT,UAT,1
05/01/2020,7,MEDIUM,DOCUMENTATION,DEVELOPMENT_PHASE,1
05/01/2020,30,LOW,MACHINE_LEARNING,NOT_STARTED,1
05/01/2020,21,MEDIUM,CONTRACTS,MIGRATION_COMPLETE,1
05/01/2020,43,LOW,LICENSE_MANAGEMENT,CLOSED,1
05/01/2020,13,LOW,CAMPAIGNS,ON_HOLD,1
05/01/2020,16,LOW,LOGISTICS,READY_FOR_DEPLOYMENT,1
05/01/2020,38,LOW,SOFTWARE_SUPPORT,SCHEDULED,1
05/01/2020,7,HIGH,MANAGERIAL,UNDER_TEST,1
05/01/2020,27,HIGH,ECOMMERCE,IN_QA,1
05/01/2020,35,HIGH,CONFIGURATION_MANAGEMENT,AWAITING_INPUT,1
05/01/2020,43,LOW,SUPPLY_CHAIN,UAT,2
05/01/2020,19,LOW,MAINTENANCE,AWAITING_INPUT,1
05/01/2020,36,HIGH,CLIENT_RELATIONS,IN_PROGRESS,1
05/01/2020,26,LOW,ACCESS_CONTROL,TESTING_FAILED,1
05/01/2020,23,LOW,INFRASTRUCTURE,QA_PASSED,1
05/01/2020,24,MEDIUM,PERFORMANCE,MIGRATION_COMPLETE,1
05/01/2020,26,HIGH,INTERNAL_AUDIT,QA_FAILED,1
05/01/2020,25,HIGH,CONFIGURATION_MANAGEMENT,QA_PASSED,1
05/01/2020,26,HIGH,IT_POLICY,TESTING_FAILED,1
05/01/2020,43,MEDIUM,DATABASE_MANAGEMENT,APPROVED,1
05/01/2020,41,LOW,GDPR,MIGRATION_COMPLETE,1
05/01/2020,41,LOW,DEVELOPMENT,CLOSED,1
05/01/2020,25,LOW,RESOURCE_MANAGEMENT,IN_QA,1
05/01/2020,19,MEDIUM,CCPA,APPROVED,1
05/01/2020,10,HIGH,QUALITY_CONTROL,SCHEDULED,1
05/01/2020,16,LOW,PLANNING,ARCHIVED,1
05/01/2020,37,LOW,RISK_MANAGEMENT,DEPLOYED,1
05/01/2020,2,HIGH,INCIDENT_RESPONSE,ARCHIVED,1
05/01/2020,34,HIGH,ANALYTICS,READY_FOR_DEPLOYMENT,1
05/01/2020,3,HIGH,TRAINING_DEV,CLOSED,1
05/01/2020,43,MEDIUM,COMPLIANCE_IT,UAT,1
05/01/2020,29,HIGH,PERFORMANCE,DEPLOYED,1
05/01/2020,25,HIGH,PRODUCT_MANAGEMENT,STAGING,1
05/01/2020,42,MEDIUM,BIOMEDICAL,PLANNED,1
05/01/2020,1,MEDIUM,DATA_PRIVACY,ROLLED_BACK,1
05/01/2020,22,HIGH,INDUSTRIAL_ENGINEERING,QA_FAILED,1
05/01/2020,36,MEDIUM,MECHANICAL_ENGINEERING,MIGRATING,1
05/01/2020,28,LOW,LOGGING,FINALIZED,1
05/01/2020,4,HIGH,EMPLOYEE_RELATIONS,DEPLOYED,1
05/01/2020,43,LOW,DATA_PRIVACY,DESIGN_PHASE,1
05/01/2020,22,LOW,WHOLESALE,MIGRATING,1
05/01/2020,21,HIGH,COST_ESTIMATION,DEVELOPMENT_PHASE,1
05/01/2020,32,LOW,PERFORMANCE,REOPENED,1
05/01/2020,31,HIGH,CUSTOMER_SUPPORT,IN_REVIEW,1
05/01/2020,42,LOW,ERP,DELAYED,1
05/01/2020,18,LOW,QA_TESTING,APPROVED,1
05/01/2020,41,LOW,MECHANICAL_ENGINEERING,DELAYED,1
05/01/2020,7,HIGH,QUALITY_CONTROL,MIGRATION_COMPLETE,1
05/01/2020,16,MEDIUM,SERVICE_REQUESTS,CANCELLED,1
05/01/2020,30,MEDIUM,MACHINE_LEARNING,TESTING_FAILED,1
05/01/2020,20,HIGH,SECURITY_POLICY,PLANNED,1
05/01/2020,5,LOW,FINANCIAL,APPROVED,1
05/01/2020,7,MEDIUM,CAPACITY_PLANNING,CANCELLED,1
05/01/2020,28,MEDIUM,PROCUREMENT_GENERAL,DEPLOYED,1
05/01/2020,24,HIGH,WAREHOUSING,REJECTED,1
05/01/2020,19,MEDIUM,CONTENT_MARKETING,CLOSED,1
05/01/2020,38,HIGH,EMPLOYEE_RELATIONS,CLOSED,1
05/01/2020,22,HIGH,EXTERNAL_AUDIT,AWAITING_APPROVAL,1
05/01/2020,11,MEDIUM,MARKETING,IN_QA,1
05/01/2020,35,HIGH,PROCUREMENT,STAGING,1
05/01/2020,19,MEDIUM,MOBILE_DEVELOPMENT,ON_HOLD,1
05/01/2020,1,MEDIUM,PROCUREMENT_IT,CLOSED,1
05/01/2020,1,MEDIUM,ENVIRONMENTAL,ARCHIVED,1
05/01/2020,39,HIGH,MACHINE_LEARNING,IN_PROGRESS,1
05/01/2020,8,MEDIUM,RESEARCH,MIGRATION_COMPLETE,1
05/01/2020,40,MEDIUM,ARTIFICIAL_INTELLIGENCE,BLOCKED,1
05/01/2020,44,LOW,CUSTOMER_SUPPORT,REJECTED,1
05/01/2020,38,MEDIUM,PROBLEM_MANAGEMENT,TESTING_PASSED,1
05/01/2020,14,MEDIUM,MAINTENANCE,PLANNED,1
05/01/2020,5,LOW,BUDGET_TRACKING,UAT,1
05/01/2020,1,MEDIUM,INNOVATION,TESTING_FAILED,1
05/01/2020,20,LOW,IT_POLICY,PLANNED,1
05/01/2020,8,HIGH,PERFORMANCE,DEVELOPMENT_PHASE,1
05/01/2020,33,LOW,ADVERTISING,NOT_STARTED,1
05/01/2020,39,LOW,SHIPPING,QA_FAILED,1
05/01/2020,18,LOW,PERFORMANCE_MONITORING,ON_HOLD,1
05/01/2020,17,HIGH,PRODUCT_MANAGEMENT,PLANNED,1
05/01/2020,28,LOW,ENVIRONMENTAL,CLOSED,1
05/01/2020,39,LOW,DISASTER_RECOVERY,SCHEDULED,1
05/01/2020,10,HIGH,INNOVATION,REJECTED,1
05/01/2020,40,HIGH,CAMPAIGNS,ON_HOLD,1
05/01/2020,19,LOW,BUDGET_TRACKING,DELAYED,1
05/01/2020,40,HIGH,REGULATORY,SCHEDULED,1
05/01/2020,7,LOW,INFRASTRUCTURE,ROLLED_BACK,1
05/01/2020,42,LOW,CLIENT_RELATIONS,AWAITING_APPROVAL,1
05/01/2020,39,HIGH,LOGGING,DEVELOPMENT_PHASE,1
05/01/2020,5,LOW,PROJECT_MANAGEMENT,APPROVED,1
05/01/2020,44,MEDIUM,RESOURCE_MANAGEMENT,SCHEDULED,1
05/01/2020,3,MEDIUM,CRM,AWAITING_INPUT,1
05/01/2020,30,MEDIUM,SUPPLY_CHAIN,FINALIZED,1
05/01/2020,35,HIGH,RELEASE_MANAGEMENT,ROLLED_BACK,1
05/01/2020,37,HIGH,DATABASE_MANAGEMENT,QA_PASSED,1
05/01/2020,27,MEDIUM,WHOLESALE,PLANNED,1
05/01/2020,27,MEDIUM,PROCUREMENT_IT,TESTING_PASSED,1
05/01/2020,30,LOW,CRM,QA_FAILED,1
05/01/2020,21,MEDIUM,PAYROLL,IN_QA,1
05/01/2020,5,MEDIUM,RISK_MANAGEMENT,TESTING_FAILED,1
05/01/2020,4,HIGH,ARTIFICIAL_INTELLIGENCE,UNDER_TEST,1
05/01/2020,7,HIGH,IT_POLICY,UAT,1
05/01/2020,5,MEDIUM,ESCALATIONS,AWAITING_INPUT,1
05/01/2020,7,MEDIUM,SERVICE_REQUESTS,BLOCKED,1
05/01/2020,15,LOW,CRM,REOPENED,1
05/01/2020,26,MEDIUM,INTERNAL_AUDIT,AWAITING_INPUT,1
05/01/2020,22,HIGH,INDUSTRIAL_ENGINEERING,SCHEDULED,1
05/01/2020,9,HIGH,PROJECT_MANAGEMENT,IN_QA,1
05/01/2020,8,LOW,SOFTWARE_ENGINEERING,ON_HOLD,1
05/01/2020,39,MEDIUM,CHANGE_MANAGEMENT,READY_FOR_DEPLOYMENT,1
05/01/2020,34,MEDIUM,RECRUITMENT,SCHEDULED,1
05/01/2020,8,LOW,GOVERNANCE,MIGRATING,1
05/01/2020,40,MEDIUM,BUDGET_TRACKING,DEPLOYED,1
05/01/2020,6,HIGH,BUDGETING,DEVELOPMENT_PHASE,2
05/01/2020,8,HIGH,SECURITY_OPERATIONS,DESIGN_PHASE,1
05/01/2020,38,MEDIUM,CCPA,REOPENED,1
05/01/2020,15,MEDIUM,RESEARCH,BLOCKED,1
05/01/2020,4,LOW,ERP,MIGRATING,1
05/01/2020,36,HIGH,TIME_TRACKING,ARCHIVED,1
05/01/2020,27,MEDIUM,INVOICING,REOPENED,1
05/01/2020,31,LOW,PERFORMANCE_MONITORING,IN_QA,1
05/01/2020,32,LOW,BENEFITS,UNDER_TEST,1
05/01/2020,27,HIGH,CYBERSECURITY,COMPLETE,1
05/01/2020,39,LOW,RECRUITMENT,CLOSED,1
05/01/2020,10,HIGH,ESCALATIONS,SCHEDULED,1
05/01/2020,34,MEDIUM,BUDGET_TRACKING,PLANNED,1
05/01/2020,24,HIGH,RESOURCE_MANAGEMENT,IN_QA,1
05/01/2020,22,HIGH,SLA_MANAGEMENT,DELAYED,1
05/01/2020,21,LOW,INCIDENT_TICKETING,READY_FOR_DEPLOYMENT,1
05/01/2020,38,MEDIUM,STAFFING,NOT_STARTED,1
05/01/2020,32,MEDIUM,DATA_PRIVACY,TESTING_FAILED,1
05/01/2020,29,MEDIUM,SECURITY_POLICY,BLOCKED,1
05/01/2020,24,LOW,SOFTWARE_SUPPORT,ROLLED_BACK,1
05/01/2020,9,LOW,RETENTION,UNDER_TEST,1
05/01/2020,20,MEDIUM,SERVICE_REQUESTS,REJECTED,1
05/01/2020,23,MEDIUM,COST_ESTIMATION,READY_FOR_DEPLOYMENT,1
05/01/2020,31,LOW,CIVIL_ENGINEERING,IN_QA,1
05/01/2020,5,MEDIUM,SOFTWARE_SUPPORT,AWAITING_INPUT,1
05/01/2020,24,HIGH,BACKUP,NOT_STARTED,1
05/01/2020,40,LOW,PERFORMANCE,REJECTED,1
05/01/2020,39,LOW,DEVOPS,ON_HOLD,1
05/01/2020,19,MEDIUM,LITIGATION,APPROVED,1
05/01/2020,3,HIGH,SOFTWARE,DEPLOYED,1
05/01/2020,22,LOW,MANUFACTURING,PLANNED,1
05/01/2020,7,HIGH,SALES,DELAYED,1
05/01/2020,8,HIGH,MANAGERIAL,MIGRATION_COMPLETE,1
05/01/2020,42,LOW,CAMPAIGNS,AWAITING_INPUT,1
05/01/2020,5,MEDIUM,DATA_GOVERNANCE,AWAITING_APPROVAL,1
05/01/2020,14,HIGH,DATA_SCIENCE,BLOCKED,1
05/01/2020,2,MEDIUM,SOFTWARE_SUPPORT,IN_REVIEW,1
05/01/2020,36,MEDIUM,OPERATIONS,STAGING,1
05/01/2020,39,HIGH,CHANGE_MANAGEMENT,TESTING_PASSED,1
05/01/2020,44,LOW,FULFILLMENT,DELAYED,1
05/01/2020,19,HIGH,CHANGE_REQUESTS,FINALIZED,1
05/01/2020,44,LOW,CAPACITY_PLANNING,ON_HOLD,1
05/01/2020,35,MEDIUM,MANUFACTURING,DEPLOYED,1
05/01/2020,18,HIGH,COMPLIANCE_IT,READY_FOR_DEPLOYMENT,1
05/01/2020,10,LOW,PROCUREMENT,MIGRATION_COMPLETE,1
05/01/2020,41,LOW,SHIPPING,DEPLOYED,1
05/01/2020,21,LOW,LOGGING,ROLLED_BACK,1
05/01/2020,15,HIGH,CHANGE_MANAGEMENT,READY_FOR_DEPLOYMENT,1
05/01/2020,30,HIGH,INCIDENT_MANAGEMENT,ON_HOLD,1
05/01/2020,33,HIGH,QA_TESTING,COMPLETE,1
05/01/2020,18,HIGH,GOVERNANCE,STAGING,1
05/01/2020,36,HIGH,ONBOARDING,NOT_STARTED,1
05/01/2020,34,LOW,SUPPLY_CHAIN,DEVELOPMENT_PHASE,1
05/01/2020,21,MEDIUM,OPERATIONS,DEVELOPMENT_PHASE,1
05/01/2020,17,HIGH,SOFTWARE_ASSET,AWAITING_APPROVAL,1
05/01/2020,31,HIGH,INVESTMENT,REJECTED,1
05/01/2020,35,LOW,MANUFACTURING,DEPLOYED,1
05/01/2020,36,HIGH,PROCUREMENT,TESTING_PASSED,1
05/01/2020,24,HIGH,LICENSE_MANAGEMENT,DELAYED,1
05/01/2020,11,MEDIUM,HARDWARE_SUPPORT,AWAITING_INPUT,1
05/01/2020,10,MEDIUM,PRODUCT_SUPPORT,REOPENED,1
05/01/2020,38,LOW,STAFFING,IN_REVIEW,1
05/01/2020,5,LOW,FULFILLMENT,IN_REVIEW,1
05/01/2020,37,MEDIUM,WEB_DEVELOPMENT,DESIGN_PHASE,1
05/01/2020,14,LOW,TIME_TRACKING,IN_QA,1
05/01/2020,16,MEDIUM,EMAIL_MARKETING,QA_PASSED,1
05/01/2020,9,LOW,EVENTS,REJECTED,1
05/01/2020,23,MEDIUM,CHANGE_MANAGEMENT,DEVELOPMENT_PHASE,1
05/01/2020,34,MEDIUM,SECURITY_OPERATIONS,MIGRATION_COMPLETE,1
05/01/2020,10,HIGH,TRAINING,DELAYED,1
